Id,Name,Category
1654,tye west,false
1620,a gurlz guide on air,false
2810,Netzwerk,false
2617,zhaw programming web2,false
2170,Basel,false
2226,Musikwissenschaft,false
1676,healing,false
1382,Novelle,false
2072,MeshCon,false
2073,Konfernez,false
2074,TU,false
2075,Universtität,false
2183,Vokalität,false
2076,Foucault,false
2824,Frankfurt,false
67,Mode,false
1376,ignite_talk,false
1385,Storm,false
1633,lgbtq,false
2,newbie,false
52,Komposition,false
244,Gespräch,false
1383,Schimmelreiter,false
1511,mobiletech,false
2050,ComedianTyGalloway,false
2197,Sprache,false
2825,Buchmesse,false
229,2014,false
634,linux,false
1990,fashion,false
1,newcomer,false
64,art,false
2182,Performing,false
2192,Theatre,false
127,Literatur,false
2591,StadtDerZukunft,false
2590,CityOfTheFuture,false
427,speech,false
1490,internet of things,false
1618,a gurlz guide,false
2195,performer,false
2191,composed,false
1221,Mobile,false
226,videogames,false
223,independent,false
227,amaze,false
62,voice,false
108,Comedy,false
293,spirituality,false
1574,fitness for the soul,false
1575,soul fitness,false
1995,Stimme,false
2194,vocal,false
981,IoT,false
1644,teko davis,false
1669,michelle alexander,false
6,Philosophie,true
2038,zhaw,false
838,management,false
81,music,false
845,web,false
1994,Performance,false
144,Theater,false
1576,psychic readings,false
2853,conference hamburg games publisher art animation platform developer networking technology,false
168,startup,false
2513,READ!BERLIN,false
2512,Literaturfestival,false
1588,transgender,false
2048,ComedianDavidYoung,false
1533,ComedianReggieJackson,false
2680,creativ,false
2679,Asia,false
33,talk,false
340,Internet,false
2077,Knowledge,false
2619,republica politics Politik society Gesellschaft,false
221,notags,false
1023,Lesung,false
49,Neue,false
31,future,false
1578,comedianreggiej,false
1579,comedy improv,false
1580,standup comedy,false
1590,dj plush,false
1573,kelly lynn prime,false
2583,#WILPF100 #WSW2015,false
1480,Psychic,false
213,design,false
29,test,false
2589,Fashiontech,false
2585,Convention,false
51,Kunst,true
1577,comedian reggie jackson,false
611,Bildung,false
328,Forschung,false
326,research,false
290,education,false
2129,München,false
2132,Vorträge,false
2130,Enterprise-Technologien,false
2128,Java,false
2131,Softwarearchitekturen,false
2133,open knowledge,false
426,free,false
904,agile,false
770,IT,false
2785,aruba,false
2784,gaming,false
1107,creative,false
630,linuxtag,false
2640,OpenTechSummit berlin Internet Technologie startup,false
324,Wissenschaft,false
201,science,false
2100,untagged,false
612,Wirtschaft,false
50,Musik,true
222,games,false
323,Innovation,false
329,Medien,false
317,media,false
140,Kultur,true
325,Technologie,true
200,culture,false
613,Technology,false
199,society,false
299,politics,false
39,Business,false
141,Gesellschaft,true
24,Politik,true
243,Konferenz,true
76,berlin,false
242,conference,false
316,republica,false
1648,default,false
